dataset,seed,degradation,severity,baseline_model,stronger_model,true_label,true_class_count,baseline_correct_count,stronger_correct_count,baseline_recall,stronger_recall,recall_delta_stronger_minus_baseline,higher_recall_model,baseline_share_of_all_correct,stronger_share_of_all_correct,baseline_correct_contribution_rank,stronger_correct_contribution_rank,baseline_predicted_count,stronger_predicted_count,baseline_prediction_share,stronger_prediction_share,baseline_prediction_rank,stronger_prediction_rank,validation_split,validation_track_hash,track_overlap
GTSRB,42,blur,1,GTSRBCNN,ResNet18,35,390,372,354,0.9538461538461539,0.9076923076923077,-0.04615384615384621,GTSRBCNN,0.03446039833256137,0.029556650246305417,13,16,397,357,0.03143309580364212,0.028266033254156768,14,16,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,1,GTSRBCNN,ResNet18,36,120,118,119,0.9833333333333333,0.9916666666666667,0.008333333333333415,ResNet18,0.010930986567855489,0.009935710111046173,24,28,159,119,0.012589073634204275,0.009422011084718924,24,28,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,1,GTSRBCNN,ResNet18,37,60,55,58,0.9166666666666666,0.9666666666666667,0.050000000000000044,ResNet18,0.005094951366373321,0.004842615012106538,35,39,59,66,0.004671417260490895,0.005225653206650831,40,40,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,1,GTSRBCNN,ResNet18,38,690,654,622,0.9478260869565217,0.9014492753623189,-0.046376811594202816,GTSRBCNN,0.060583603520148216,0.05193287133672873,3,7,659,622,0.05217735550277118,0.04924782264449723,7,7,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,1,GTSRBCNN,ResNet18,39,90,80,87,0.8888888888888888,0.9666666666666667,0.07777777777777783,ResNet18,0.007410838351088467,0.007263922518159807,32,33,99,89,0.007838479809976246,0.007046714172604909,30,33,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,1,GTSRBCNN,ResNet18,40,90,75,79,0.8333333333333334,0.8777777777777778,0.0444444444444444,ResNet18,0.006947660954145438,0.006595975619938215,33,36,89,89,0.007046714172604909,0.007046714172604909,32,34,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,1,GTSRBCNN,ResNet18,41,60,17,51,0.2833333333333333,0.85,0.5666666666666667,ResNet18,0.0015748031496062992,0.004258161476162645,43,42,70,66,0.0055423594615993665,0.005225653206650831,38,41,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,1,GTSRBCNN,ResNet18,42,90,42,87,0.4666666666666667,0.9666666666666667,0.5,ResNet18,0.003890690134321445,0.007263922518159807,41,34,74,88,0.005859065716547902,0.006967537608867775,37,35,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,0,60,30,58,0.5,0.9666666666666667,0.4666666666666667,ResNet18,0.002888225666698758,0.004918171796828627,41,40,53,59,0.004196357878068092,0.004671417260490895,41,41,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,1,720,620,707,0.8611111111111112,0.9819444444444444,0.12083333333333324,ResNet18,0.059689997111774334,0.05995081828203171,5,3,702,790,0.05558194774346793,0.0625494853523357,4,1,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,2,750,510,730,0.68,0.9733333333333334,0.29333333333333333,ResNet18,0.049099836333878884,0.06190112778767065,7,1,558,739,0.044180522565320665,0.05851148060174188,9,2,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,3,450,345,448,0.7666666666666667,0.9955555555555555,0.2288888888888888,ResNet18,0.03321459516703572,0.037988637327228014,14,10,446,637,0.03531274742676168,0.050435471100554234,13,7,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,4,660,557,638,0.843939393939394,0.9666666666666667,0.12272727272727268,ResNet18,0.05362472321170694,0.0540998897651149,6,6,732,702,0.05795724465558195,0.05558194774346793,3,4,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,5,630,463,431,0.734920634920635,0.6841269841269841,-0.050793650793650835,GTSRBCNN,0.04457494945605083,0.036547104214364454,8,11,800,475,0.06334125098970704,0.03760886777513856,1,11,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,6,150,73,137,0.4866666666666667,0.9133333333333333,0.42666666666666664,ResNet18,0.007028015788966978,0.011617060968371068,31,26,73,146,0.005779889152810768,0.011559778305621536,37,26,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,7,450,286,426,0.6355555555555555,0.9466666666666667,0.3111111111111111,ResNet18,0.02753441802252816,0.03612312388705164,16,12,373,456,0.02953285827395091,0.036104513064133016,15,12,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,8,450,352,386,0.7822222222222223,0.8577777777777778,0.07555555555555549,ResNet18,0.03388851448926543,0.03273128126854914,13,14,507,395,0.040142517814726844,0.03127474267616785,11,15,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,9,480,463,479,0.9645833333333333,0.9979166666666667,0.033333333333333326,ResNet18,0.04457494945605083,0.04061731535656746,9,8,522,489,0.04133016627078385,0.03871733966745843,10,9,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,10,660,634,641,0.9606060606060606,0.9712121212121212,0.010606060606060619,ResNet18,0.061037835756233755,0.054354277961502585,4,5,670,642,0.05304829770387965,0.0508313539192399,6,6,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,11,420,388,400,0.9238095238095239,0.9523809523809523,0.02857142857142847,ResNet18,0.03735438528930394,0.03391842618502502,11,13,492,438,0.03895486935866983,0.03467933491686461,12,13,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,12,690,642,683,0.9304347826086956,0.9898550724637681,0.05942028985507253,ResNet18,0.061808029267353425,0.05791571271093021,3,4,672,688,0.05320665083135392,0.05447347585114806,5,5,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,13,720,711,717,0.9875,0.9958333333333333,0.008333333333333304,ResNet18,0.06845094830076057,0.06079877893665734,1,2,785,738,0.062153602533650036,0.05843230403800475,2,3,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,14,270,261,268,0.9666666666666667,0.9925925925925926,0.025925925925925908,ResNet18,0.025127563300279196,0.02272534554396676,18,18,268,276,0.02121931908155186,0.021852731591448932,18,18,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,15,210,207,210,0.9857142857142858,1.0,0.014285714285714235,ResNet18,0.01992875710022143,0.01780717374713813,19,20,225,211,0.017814726840855107,0.016706254948535233,20,21,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,16,150,118,146,0.7866666666666666,0.9733333333333334,0.18666666666666676,ResNet18,0.011360354289015115,0.01238022555753413,23,24,125,155,0.009897070467141725,0.01227236737925574,25,24,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,17,360,326,348,0.9055555555555556,0.9666666666666667,0.061111111111111116,ResNet18,0.03138538557812651,0.02950903078097176,15,17,336,350,0.02660332541567696,0.027711797307996833,16,17,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,18,390,272,350,0.6974358974358974,0.8974358974358975,0.20000000000000007,ResNet18,0.02618657937806874,0.02967862291189689,17,16,321,404,0.02541567695961995,0.03198733174980206,17,14,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,19,60,53,59,0.8833333333333333,0.9833333333333333,0.09999999999999998,ResNet18,0.005102532011167806,0.0050029678622911895,36,38,70,76,0.0055423594615993665,0.006017418844022169,39,36,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,20,90,85,90,0.9444444444444444,1.0,0.05555555555555558,ResNet18,0.008183306055646482,0.007631645891630628,27,31,214,102,0.016943784639746634,0.008076009501187649,21,30,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,21,90,54,69,0.6,0.7666666666666667,0.16666666666666674,ResNet18,0.005198806200057765,0.005850928516916815,34,37,79,69,0.006254948535233571,0.005463182897862233,34,39,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,22,120,97,104,0.8083333333333333,0.8666666666666667,0.05833333333333335,ResNet18,0.009338596322325985,0.008818790808106504,26,29,103,104,0.008155186064924783,0.008234362628661916,29,29,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,23,150,69,150,0.46,1.0,0.54,ResNet18,0.006642919033407144,0.01271940981938438,32,23,81,167,0.006413301662707839,0.013222486144101346,33,23,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,24,90,40,75,0.4444444444444444,0.8333333333333334,0.38888888888888895,ResNet18,0.003850967555598344,0.00635970490969219,39,36,41,75,0.0032462391132224862,0.0059382422802850355,42,37,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,25,480,401,461,0.8354166666666667,0.9604166666666667,0.125,ResNet18,0.0386059497448734,0.03909098617824133,10,9,629,477,0.049802058590657165,0.03776722090261283,8,10,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,26,180,176,167,0.9777777777777777,0.9277777777777778,-0.04999999999999993,GTSRBCNN,0.016944257244632714,0.014160942932247943,22,22,230,250,0.018210609659540775,0.01979414093428345,19,20,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,27,60,22,30,0.36666666666666664,0.5,0.13333333333333336,ResNet18,0.0021180321555790893,0.0025438819638768763,42,43,24,47,0.0019002375296912114,0.003721298495645289,43,43,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,28,150,83,141,0.5533333333333333,0.94,0.3866666666666666,ResNet18,0.007990757677866564,0.011956245230221318,28,25,109,150,0.008630245447347584,0.011876484560570071,27,25,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,29,90,67,81,0.7444444444444445,0.9,0.15555555555555556,ResNet18,0.0064503706556272265,0.006868481302467566,33,34,104,83,0.008234362628661916,0.006571654790182106,28,35,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,30,150,40,95,0.26666666666666666,0.6333333333333333,0.36666666666666664,ResNet18,0.003850967555598344,0.008055626218943441,40,30,79,102,0.006254948535233571,0.008076009501187649,35,31,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,31,270,185,256,0.6851851851851852,0.9481481481481482,0.26296296296296295,ResNet18,0.01781072494464234,0.02170779275841601,21,19,189,264,0.01496437054631829,0.020902612826603325,23,19,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,32,60,50,44,0.8333333333333334,0.7333333333333333,-0.10000000000000009,GTSRBCNN,0.00481370944449793,0.0037310268803527518,37,42,71,51,0.0056215360253365,0.0040380047505938245,38,42,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,33,210,202,202,0.9619047619047619,0.9619047619047619,0.0,tie,0.01944738615577164,0.017128805223437633,20,21,205,210,0.01623119556611243,0.0166270783847981,22,22,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,34,120,117,119,0.975,0.9916666666666667,0.01666666666666672,ResNet18,0.011264080100125156,0.010090731790044941,24,27,119,120,0.009422011084718924,0.009501187648456057,26,27,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,35,390,358,352,0.9179487179487179,0.9025641025641026,-0.01538461538461533,GTSRBCNN,0.03446615962260518,0.029848215042822014,12,15,386,353,0.03056215360253365,0.027949326999208234,14,16,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,36,120,113,118,0.9416666666666667,0.9833333333333333,0.04166666666666663,ResNet18,0.010878983344565323,0.010005935724582379,25,28,162,118,0.012826603325415678,0.00934283452098179,24,28,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,37,60,54,59,0.9,0.9833333333333333,0.08333333333333326,ResNet18,0.005198806200057765,0.0050029678622911895,35,39,58,66,0.004592240696753761,0.005225653206650831,40,40,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,38,690,650,614,0.9420289855072463,0.8898550724637682,-0.05217391304347818,GTSRBCNN,0.0625782227784731,0.0520647841940134,2,7,660,616,0.052256532066508314,0.04877276326207443,7,8,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,39,90,79,85,0.8777777777777778,0.9444444444444444,0.06666666666666665,ResNet18,0.0076056609223067295,0.007207665564317816,29,32,103,85,0.008155186064924783,0.006730007917656373,30,33,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,40,90,75,80,0.8333333333333334,0.8888888888888888,0.05555555555555547,ResNet18,0.007220564166746895,0.006783685237005003,30,35,96,96,0.007600950118764846,0.007600950118764846,31,32,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,41,60,18,54,0.3,0.9,0.6000000000000001,ResNet18,0.0017329354000192548,0.004578987534978377,43,41,84,74,0.00665083135391924,0.005859065716547902,32,38,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,2,GTSRBCNN,ResNet18,42,90,41,85,0.45555555555555555,0.9444444444444444,0.4888888888888889,ResNet18,0.003947241744488302,0.007207665564317816,38,33,74,85,0.005859065716547902,0.006730007917656373,36,34,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,0,60,30,54,0.5,0.9,0.4,ResNet18,0.0030696817763225213,0.004723996150817951,40,40,66,58,0.005225653206650831,0.004592240696753761,38,41,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,1,720,557,694,0.7736111111111111,0.9638888888888889,0.19027777777777777,ResNet18,0.05699375831372148,0.060712098679030706,5,2,661,824,0.05233570863024545,0.06524148851939826,5,1,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,2,750,438,679,0.584,0.9053333333333333,0.32133333333333336,ResNet18,0.04481735393430881,0.05939987752602572,8,3,499,686,0.03950910530482977,0.054315122723673795,11,5,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,3,450,292,448,0.6488888888888888,0.9955555555555555,0.3466666666666667,ResNet18,0.029878235956205874,0.03919167176974893,15,10,409,702,0.03238321456848773,0.05558194774346793,13,3,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,4,660,528,614,0.8,0.9303030303030303,0.13030303030303025,ResNet18,0.054026399263276376,0.053713585863004114,6,6,743,680,0.05882818685669042,0.053840063341250986,3,6,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,5,630,437,409,0.6936507936507936,0.6492063492063492,-0.0444444444444444,GTSRBCNN,0.04471503120843139,0.035779896771935965,9,11,934,511,0.07395091053048297,0.04045922406967538,1,9,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,6,150,47,132,0.31333333333333335,0.88,0.5666666666666667,ResNet18,0.004809168116238617,0.01154754614644388,36,25,47,148,0.003721298495645289,0.011718131433095804,41,25,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,7,450,256,406,0.5688888888888889,0.9022222222222223,0.33333333333333337,ResNet18,0.02619461782461885,0.03551745254133497,17,12,349,461,0.0276326207442597,0.036500395882818684,16,13,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,8,450,319,340,0.7088888888888889,0.7555555555555555,0.046666666666666634,ResNet18,0.032640949554896145,0.029743679468113026,14,17,492,344,0.03895486935866983,0.02723673792557403,12,17,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,9,480,457,477,0.9520833333333333,0.99375,0.04166666666666674,ResNet18,0.04676148572597974,0.04172863266555857,7,8,517,483,0.04093428345209818,0.03824228028503563,10,10,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,10,660,615,625,0.9318181818181818,0.946969696969697,0.015151515151515249,ResNet18,0.06292847641461169,0.05467588137520777,4,5,658,629,0.05209817893903405,0.049802058590657165,6,7,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,11,420,386,388,0.919047619047619,0.9238095238095239,0.004761904761904856,ResNet18,0.039496572188683104,0.033942787157728985,10,13,518,431,0.041013460015835314,0.03412509897070467,9,14,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,12,690,632,675,0.9159420289855073,0.9782608695652174,0.062318840579710155,ResNet18,0.06466796275452778,0.05904995188522439,3,4,658,688,0.05209817893903405,0.05447347585114806,7,4,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,13,720,703,715,0.9763888888888889,0.9930555555555556,0.01666666666666672,ResNet18,0.07193287629182442,0.06254920829323769,1,1,797,737,0.06310372129849565,0.058353127474267616,2,2,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,14,270,247,257,0.9148148148148149,0.9518518518518518,0.03703703703703698,ResNet18,0.02527371329172209,0.022482722421485433,18,18,258,266,0.020427553444180523,0.021060965954077592,18,19,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,15,210,201,210,0.9571428571428572,1.0,0.042857142857142816,ResNet18,0.02056686790136089,0.01837109614206981,20,20,257,217,0.02034837688044339,0.017181314330958035,19,21,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,16,150,117,145,0.78,0.9666666666666667,0.18666666666666665,ResNet18,0.011971758927657833,0.012684804479048203,23,24,125,155,0.009897070467141725,0.01227236737925574,25,24,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,17,360,328,349,0.9111111111111111,0.9694444444444444,0.05833333333333335,ResNet18,0.0335618540877929,0.030531012159916018,13,14,353,350,0.027949326999208234,0.027711797307996833,15,15,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,18,390,258,346,0.6615384615384615,0.8871794871794871,0.22564102564102562,ResNet18,0.026399263276373684,0.03026856792931502,16,15,319,463,0.025257323832145684,0.03665874901029295,17,12,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,19,60,34,48,0.5666666666666667,0.8,0.2333333333333334,ResNet18,0.003478972679832191,0.004199107689615957,38,41,52,67,0.004117181314330958,0.005304829770387965,40,37,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,20,90,72,85,0.8,0.9444444444444444,0.14444444444444438,ResNet18,0.007367236263174051,0.0074359198670282565,30,30,227,101,0.017973079968329374,0.007996832937450515,20,30,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,21,90,51,64,0.5666666666666667,0.7111111111111111,0.1444444444444445,ResNet18,0.005218459019748286,0.005598810252821275,33,36,86,64,0.006809184481393508,0.005067300079176564,33,39,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,22,120,97,100,0.8083333333333333,0.8333333333333334,0.025000000000000022,ResNet18,0.009925304410109486,0.008748141020033243,26,29,111,100,0.008788598574821853,0.00791765637371338,28,31,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,blur,3,GTSRBCNN,ResNet18,23,150,58,146,0.38666666666666666,0.9733333333333334,0.5866666666666667,ResNet18,0.005934718100890208,0.012772285889248535,31,23,70,171,0.0055423594615993665,0.013539192399049882,36,23,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
